yr,RushHour-High,relative_temp,RushHour-Med,relative_hum,hum,atemp,relative_windspeed,relative_atemp,workingday,cnt,RushHour-Low,holiday,temp,windspeed,season_spring,season_winter,season_summer,season_fall,weathersit_Acceptable,weathersit_Bad,weathersit_Good,weathersit_Chaos,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_0,weekday_1,weekday_5,weekday_6,weekday_4,weekday_3,weekday_2,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,instant,dteday,registered,casual
1,0,-0.6966393381977787,1,-0.39511928681647357,0.53,0.6212,0.8127177762447747,-0.01264409953384732,0,280,0,0,0.62,0.2985,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10815539736706736,0.0880672405756003,-0.008278754267408725,0.07321612163994218,-0.008278754267408725,-0.008278754267408725,-0.008278754267408725,-0.008278754267408725,-0.008278754267408725,-0.008278754267408725,-0.008278754267408725,0.07321612163994218,-0.008278754267408725,-0.008278754267408725,0.07321612163994218,12666,2012-06-16,189,91
1,0,-0.9737956071535097,1,-0.3933076669066573,0.53,0.6212,0.8041173582750959,-0.009160795650992518,0,183,0,0,0.6,0.2985,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21441792733523207,0.1933489034732926,0.10420294379666314,0.14782364133872403,0.10420294379666314,0.10420294379666314,0.10420294379666314,0.10420294379666314,0.10420294379666314,0.10420294379666314,0.10420294379666314,0.14782364133872403,0.10420294379666314,0.10420294379666314,0.14782364133872403,12667,2012-06-16,134,49
1,0,-1.5318723448997622,1,-0.22483342346949747,0.56,0.5303,-0.7458978609339127,-1.7697598902114995,0,148,0,0,0.56,0.1343,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2998563545983761,0.2778371328104853,0.17870332953645537,0.2041694120219343,0.17870332953645537,0.17870332953645537,0.17870332953645537,0.17870332953645537,0.17870332953645537,0.17870332953645537,0.17870332953645537,0.2041694120219343,0.17870332953645537,0.17870332953645537,0.2041694120219343,12668,2012-06-17,117,31
1,0,-1.5129464721790364,0,0.0003288965244106428,0.6,0.5303,-0.4675614622105019,-1.743095813878725,0,88,1,0,0.56,0.1642,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4694846355217799,0.44721555643239275,0.3528210661168038,0.32980391180739727,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.32980391180739727,0.3528210661168038,0.3528210661168038,0.32980391180739727,12669,2012-06-17,67,21
1,0,-1.496710881533448,0,-0.21675131677795795,0.56,0.5303,-1.1718123355143264,-1.719343051131094,0,74,1,0,0.56,0.0896,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6917324198044472,0.7036330663426654,0.7255627209766822,0.7453184262764152,0.7497871009950754,0.7497871009950754,0.7497871009950754,0.7497871009950754,0.7497871009950754,0.7497871009950754,0.7497871009950754,0.7453184262764152,0.7497871009950754,0.7497871009950754,0.7453184262764152,12670,2012-06-17,55,19
1,0,-1.7590749938388994,0,0.2304011681473546,0.64,0.5152,-1.0265970420267054,-1.98135388604957,0,28,1,0,0.54,0.1045,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9839066470568937,0.978467427123703,0.9719097674286349,0.9463942061194718,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9463942061194718,0.9719097674286349,0.9719097674286349,0.9463942061194718,12671,2012-06-17,22,6
1,0,-1.735543625623996,0,0.23370346888936408,0.64,0.5152,-1.1664900018952513,-1.9488707577006954,0,18,1,0,0.54,0.0896,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820057022384617,0.9752501349895898,0.9643502974072106,0.9336267072282608,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9336267072282608,0.9643502974072106,0.9643502974072106,0.9336267072282608,12672,2012-06-17,16,2
1,0,-1.7156453192874022,0,0.4614860814172113,0.68,0.5152,-0.7468111222896138,-1.9204435659283514,0,17,1,0,0.54,0.1343,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820057022384617,0.9752501349895898,0.9643502974072106,0.9336267072282608,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9643502974072106,0.9336267072282608,0.9643502974072106,0.9643502974072106,0.9336267072282608,12673,2012-06-17,13,4
1,0,-1.967876440047433,0,0.6843954513540063,0.72,0.5,-1.031581397865972,-2.167943109230467,0,23,1,0,0.52,0.1045,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9922192774802684,0.984965118179555,0.9818312955951267,0.919138225487476,0.9818312955951267,0.9818312955951267,0.9818312955951267,0.9818312955951267,0.9818312955951267,0.9818312955951267,0.9818312955951267,0.919138225487476,0.9818312955951267,0.9818312955951267,0.919138225487476,12674,2012-06-17,16,7
1,0,-1.9396292616715545,0,0.6848890891662403,0.72,0.5,-1.1883967962239448,-2.13000514373424,0,48,1,0,0.52,0.0896,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9722274186584846,0.9715502186508523,0.9780759184579466,0.9795770981647229,0.9780759184579466,0.9780759184579466,0.9780759184579466,0.9780759184579466,0.9780759184579466,0.9780759184579466,0.9780759184579466,0.9795770981647229,0.9780759184579466,0.9780759184579466,0.9795770981647229,12675,2012-06-17,30,18
1,0,-1.383106343132402,1,0.46511393932252865,0.68,0.5303,0.37058945685896094,-1.5569443112851624,0,119,0,0,0.56,0.2537,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9802757151526634,0.9795871643157039,0.9822560445135166,0.986056050537958,0.9822560445135166,0.9822560445135166,0.9822560445135166,0.9822560445135166,0.9822560445135166,0.9822560445135166,0.9822560445135166,0.986056050537958,0.9822560445135166,0.9822560445135166,0.986056050537958,12676,2012-06-17,95,24
1,0,-1.3693789231834308,1,0.46724485544611255,0.68,0.5303,-0.4897641022352012,-1.5380190146546795,0,274,0,0,0.56,0.1642,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9886079675273255,0.9880636747678742,0.9882251612292036,0.9917631589217328,0.9882251612292036,0.9882251612292036,0.9882251612292036,0.9882251612292036,0.9882251612292036,0.9882251612292036,0.9882251612292036,0.9917631589217328,0.9882251612292036,0.9882251612292036,0.9917631589217328,12677,2012-06-17,183,91
1,1,-1.0880344362847834,0,0.24061230168718997,0.64,0.5455,-2.088184297807875,-1.2487703200230504,0,436,0,0,0.58,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9943519070725904,0.9939430981835355,0.9922395627498033,0.9958415272391767,0.9922395627498033,0.9922395627498033,0.9922395627498033,0.9922395627498033,0.9922395627498033,0.9922395627498033,0.9922395627498033,0.9958415272391767,0.9922395627498033,0.9922395627498033,0.9958415272391767,12678,2012-06-17,288,148
1,1,-0.5471972241850764,0,-0.15819163561846916,0.57,0.6212,-1.0646045825844677,0.09799338144333042,0,546,0,0,0.62,0.1045,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9979461349444353,0.9976725104063005,0.9945861563549887,0.9984236489014728,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9984236489014728,0.9945861563549887,0.9945861563549887,0.9984236489014728,12679,2012-06-17,350,196
1,1,-0.5384781448633632,0,-0.1625123720259115,0.57,0.6212,-2.0654496815003998,0.10476420061319335,0,615,0,0,0.62,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9979461349444353,0.9976725104063005,0.9945861563549887,0.9984236489014728,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9945861563549887,0.9366769883836443,0.9945861563549887,0.9945861563549887,0.9984236489014728,12680,2012-06-17,355,260
1,1,-0.260713015420624,0,-0.39912560862638774,0.53,0.6212,-0.49578394414421173,0.11533791452410626,0,614,0,0,0.64,0.1642,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9936438507137214,0.9932974203349066,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,0.9928086358538663,12681,2012-06-17,347,267
1,1,-0.24913015632748833,0,-0.41142254602354533,0.53,0.6212,-2.0694175022517474,0.12814940815282153,0,582,0,0,0.64,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9879595276168301,0.986387774403996,0.983831771205116,0.9810468624495767,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.9810468624495767,0.983831771205116,0.983831771205116,0.9810468624495767,12682,2012-06-17,327,255
1,1,0.041480357228360014,0,-0.5955024606070086,0.5,0.6212,0.08007371591056073,0.1413207322664403,0,463,0,0,0.66,0.2239,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9904888486474193,0.9896218232755088,0.9880108877296339,0.9874256186464947,0.9880108877296339,0.9880108877296339,0.9880108877296339,0.9880108877296339,0.9880108877296339,0.9880108877296339,0.9880108877296339,0.9874256186464947,0.9880108877296339,0.9880108877296339,0.9874256186464947,12683,2012-06-17,260,203
1,1,0.05755132471719671,0,-0.3751534443113269,0.54,0.6212,0.7863002231335937,0.1548791497890245,0,580,0,0,0.66,0.2985,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.989672321966134,0.9889104525748315,0.9873544051058124,0.9872591262114009,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9872591262114009,0.9873544051058124,0.9873544051058124,0.9872591262114009,12684,2012-06-17,340,240
1,1,-0.21608619615903243,0,-0.20844465836289833,0.57,0.6212,0.07918626560043499,0.17121166094942475,0,593,0,0,0.64,0.2239,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2769171958492387,0.25425173814055096,0.1261418317250426,0.17870332953645537,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.17870332953645537,0.1261418317250426,0.1261418317250426,0.17870332953645537,12685,2012-06-17,361,232
1,1,-0.2040674866540658,0,-0.4491676985812743,0.53,0.6212,-0.20058600447552663,0.18823017051309918,0,513,0,0,0.64,0.19399999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17328314955765975,0.15136670578657851,0.013153701933391408,0.10420294379666314,0.013153701933391408,0.013153701933391408,0.013153701933391408,0.013153701933391408,0.013153701933391408,0.013153701933391408,0.013153701933391408,0.10420294379666314,0.013153701933391408,0.013153701933391408,0.10420294379666314,12686,2012-06-17,310,203
1,0,-0.19172890757571365,1,-0.4565447921097106,0.53,0.6212,-0.4811413331788374,0.20337676629484128,0,390,0,0,0.64,0.1642,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14782364133872425,0.12543712036854004,-0.043373154151408674,0.07737870888352785,-0.043373154151408674,-0.043373154151408674,-0.043373154151408674,-0.043373154151408674,-0.043373154151408674,-0.043373154151408674,-0.043373154151408674,0.07737870888352785,-0.043373154151408674,-0.043373154151408674,0.07737870888352785,12687,2012-06-17,244,146
1,0,-0.48595565022586124,1,-0.23231199441642,0.57,0.6212,-0.19226291103275842,0.21644115332610367,0,302,0,0,0.62,0.19399999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.029859704855637048,-0.04879068340275848,-0.18004108789844897,-0.029859704855637048,-0.18004108789844897,-0.18004108789844897,-0.18004108789844897,-0.18004108789844897,-0.18004108789844897,-0.18004108789844897,-0.18004108789844897,-0.029859704855637048,-0.18004108789844897,-0.18004108789844897,-0.029859704855637048,12688,2012-06-17,201,101
1,0,-0.4768292357733447,1,-0.2358788891019917,0.57,0.6212,-0.19405378188978595,0.22486829127331562,0,246,0,0,0.62,0.19399999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05751204884260442,-0.07664656052683488,-0.23727797547083493,-0.05751204884260442,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.05751204884260442,-0.23727797547083493,-0.23727797547083493,-0.05751204884260442,12689,2012-06-17,170,76
1,0,-0.7790933952117446,1,-0.055325505158821606,0.6,0.6061,-0.19584730157111005,-0.06773829064009737,0,153,0,0,0.6,0.19399999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.07611059723405714,-0.09536229300259925,-0.2753735011861819,-0.07611059723405714,-0.2753735011861819,-0.2753735011861819,-0.2753735011861819,-0.2753735011861819,-0.2753735011861819,-0.2753735011861819,-0.2753735011861819,-0.07611059723405714,-0.2753735011861819,-0.2753735011861819,-0.07611059723405714,12690,2012-06-17,98,55
1,0,-1.0800320927715756,1,0.1848041621019937,0.64,0.5455,-0.1976434927420825,-1.2736336070482719,0,108,0,0,0.58,0.19399999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.05751204884260442,-0.07664656052683488,-0.23727797547083493,-0.05751204884260442,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.23727797547083493,-0.05751204884260442,-0.23727797547083493,-0.23727797547083493,-0.05751204884260442,12691,2012-06-17,79,29
1,0,-0.4565552280420623,1,1.3527562810574005,0.83,0.5758,-1.754874027349645,-0.7767130627446001,0,116,0,0,0.64,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130546875638852,0.10786431977246042,-0.08161396899699638,0.059249047670654385,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,0.059249047670654385,-0.08161396899699638,-0.08161396899699638,0.059249047670654385,12812,2012-06-23,102,14
1,0,-0.28599220535750175,0,1.0229664282255155,0.78,0.6061,-0.17242783081440166,-0.4704288889831496,0,123,1,0,0.66,0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6553455554437931,0.6592799941093043,0.6668669773020696,0.6673138888341615,0.6586037496291873,0.6586037496291873,0.6586037496291873,0.6586037496291873,0.6586037496291873,0.6586037496291873,0.6586037496291873,0.6673138888341615,0.6586037496291873,0.6586037496291873,0.6673138888341615,12813,2012-06-23,107,16
1,0,-0.46768529486827487,0,1.3240933088600217,0.83,0.5758,0.5152495030647863,-0.7876519965857858,0,93,1,0,0.64,0.19399999999999998,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9889539790626211,0.9883117214095355,0.9872591262114009,0.9872352479855584,0.9872591262114009,0.9872591262114009,0.9872591262114009,0.9872591262114009,0.9872591262114009,0.9872591262114009,0.9872591262114009,0.9872352479855584,0.9872591262114009,0.9872591262114009,0.9872352479855584,12814,2012-06-23,75,18
1,0,-0.4719071790605033,0,1.30735586987619,0.83,0.5758,-0.7261284575258001,-0.7908916635924608,0,42,1,0,0.64,0.0896,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989672321966134,0.9889104525748315,0.9873544051058124,0.9872591262114009,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9873544051058124,0.9872591262114009,0.9873544051058124,0.9873544051058124,0.9872591262114009,12815,2012-06-23,32,10
1,0,-0.47775622440312937,0,1.2923549895114912,0.83,0.5758,0.15434743524295252,-0.7959627139806273,0,19,1,0,0.64,0.1642,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9849578546489393,0.9836431240088567,0.9804224884201138,0.9801558731153385,0.9804224884201138,0.9804224884201138,0.9804224884201138,0.9804224884201138,0.9804224884201138,0.9804224884201138,0.9804224884201138,0.9801558731153385,0.9804224884201138,0.9804224884201138,0.9801558731153385,12816,2012-06-23,13,6
1,0,-0.4853740490492912,0,1.2809715000831523,0.83,0.5758,0.5039897588334669,-0.8030179153763193,0,12,1,0,0.64,0.19399999999999998,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9879595276168301,0.986387774403996,0.983831771205116,0.9810468624495767,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.983831771205116,0.9810468624495767,0.983831771205116,0.983831771205116,0.9810468624495767,12817,2012-06-23,11,1
1,0,-0.49309283914331165,0,1.269755606355872,0.83,0.5758,-0.7346797952990108,-0.8101579707513811,0,47,1,0,0.64,0.0896,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993979991416916,0.9999458120609042,0.983410191812521,0.9708843532706568,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.9708843532706568,0.983410191812521,0.983410191812521,0.9708843532706568,12818,2012-06-23,37,10
1,0,-0.5009157306493631,0,1.2587025150984772,0.83,0.5758,0.15319794252696492,-0.8173849736385609,0,78,1,0,0.64,0.1642,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993979991416916,0.9999458120609042,0.983410191812521,0.9708843532706568,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.983410191812521,0.9708843532706568,0.983410191812521,0.983410191812521,0.9708843532706568,12819,2012-06-23,59,19
1,0,-0.14890440667544108,1,0.3973748405318007,0.69,0.6364,0.8600647152969522,-0.18970919321303967,0,167,0,0,0.68,0.2239,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996553769610403,0.9999108675047856,0.9826770434956903,0.977501537070116,0.9826770434956903,0.9826770434956903,0.9826770434956903,0.9826770434956903,0.9826770434956903,0.9826770434956903,0.9826770434956903,0.977501537070116,0.9826770434956903,0.9826770434956903,0.977501537070116,12820,2012-06-23,133,34
1,0,0.20635080674060233,1,-0.029636260712417248,0.62,0.6818,0.5018771828520164,0.28141674229816094,0,332,0,0,0.72,0.19399999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893020810166983,0.9952582693879769,0.9089520520186909,0.9864442641693206,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9864442641693206,0.9089520520186909,0.9089520520186909,0.9864442641693206,12821,2012-06-23,247,85
1,1,0.3812976130501052,0,-0.45541648777592686,0.55,0.6818,0.4949829738038433,0.27683433295057597,0,494,0,0,0.74,0.19399999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893020810166983,0.9952582693879769,0.9089520520186909,0.9864442641693206,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9089520520186909,0.9864442641693206,0.9089520520186909,0.9089520520186909,0.9864442641693206,12822,2012-06-23,317,177
1,1,0.5570895871562949,0,-0.8851669772681329,0.48,0.6818,0.8474586225771092,0.27308381279971783,0,516,0,0,0.76,0.2239,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9963742785107637,0.9992710568724487,0.9570393308582485,0.978440197253915,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.7905014013776324,0.9570393308582485,0.9570393308582485,0.978440197253915,12823,2012-06-23,349,167
1,1,0.913252339364796,0,-1.197222537947682,0.43,0.7273,0.4897763615356605,0.7483726615879477,0,602,0,0,0.8,0.19399999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9963742785107637,0.9992710568724487,0.9570393308582485,0.978440197253915,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.978440197253915,0.9570393308582485,0.9570393308582485,0.978440197253915,12824,2012-06-23,399,203
1,1,1.0851306620680927,0,-1.74927261409201,0.34,0.7273,0.4836305725258688,0.7415422932509023,0,564,0,0,0.82,0.19399999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9963742785107637,0.9992710568724487,0.9570393308582485,0.978440197253915,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.9570393308582485,0.978440197253915,0.9570393308582485,0.9570393308582485,0.978440197253915,12825,2012-06-23,338,226
1,1,0.7163254744245129,0,-1.8104079998143854,0.33,0.6818,1.1832698840793203,0.2580746386045295,0,609,0,0,0.78,0.2537,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9972112171606867,0.9994482661166295,0.956407529539379,0.9839066470568937,0.956407529539379,0.956407529539379,0.956407529539379,0.956407529539379,0.956407529539379,0.956407529539379,0.956407529539379,0.9839066470568937,0.956407529539379,0.956407529539379,0.9839066470568937,12826,2012-06-23,371,238
1,1,1.2509693576107168,0,-1.9874537884217398,0.3,0.7273,2.055273683503319,0.7335743056343862,0,483,0,0,0.84,0.3284,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.999799669464747,0.999895348472428,0.9817905931364939,0.9833372686443609,0.9817905931364939,0.9817905931364939,0.9817905931364939,0.9817905931364939,0.9817905931364939,0.9817905931364939,0.9817905931364939,0.9833372686443609,0.9817905931364939,0.9817905931364939,0.9833372686443609,12827,2012-06-23,266,217
